idAdress;No voie;Type de voie;Voie;idCommune
5728;15;RUE;BILLAUDEL;797
5729;64;CRS;DE LA MARNE;797
5730;135;RUE;DE KATER;784
5731;45;RUE;LEVIEUX;784
5732;14;RUE;DES DORIS;798
5733;39;RUE;CHATEAU THIERRY;799
5734;101;RUE;DE CHANTEGRIVE;804
5735;16;RUE;CAMILLE PELLETAN;801
5736;113;CRS;DE L ARGONNE;784
5737;3;RUE;DU DOCTEUR ROCAZ;784
5738;1;RUE;DES CEPAGES;800
5739;9;RUE;AIMEE ANTOINETTE CAMUS;803
5740;240;CRS;DE LA MARNE;797
5741;22;RUE;VICTOR LOUIS LIOTARD;784
5742;9001;RES;LE CHAT DE LAURENZANNE;800
5743;7;AV;WINSTON CHURCHILL;799
5744;1;PL;DE LA FERME RICHEMONT;784
5745;76;AV;DE ST MEDARD;799
5746;18;RUE;DU SERPENT;802
5747;9001;RES;RIMBAUD;801
5748;3;RUE;DU 19 MARS 1962;803
5749;2;RUE;COLETTE BESSON;803
5750;35;RUE;SAINT JAMES;784
5751;2;AV;DE NOES;802
5752;7;RUE;AMBROISE;797
5753;15;RUE;DES MENUTS;784
5754;36;ALL;EUGENE DELACROIX;797
5755;66;AV;COL PIERRE BOURGOIN;805
5756;3;RUE;DU LEVANT;803
5757;81;AV;ARISTIDE BRIAND;799
5758;4;ALL;CHAMPLAIN;802
5759;26;CRS;VICTOR HUGO;784
5760;9001;RES;MARLY II;799
5761;54;CRS;VICTOR HUGO;784
5762;445;AV;DE VERDUN;799
5763;8;SQ;CHARLES DESPIAU;799
5764;243;CRS;DU GENERAL DE GAULLE;800
5765;140;RUE;ROBESPIERRE;801
5766;5;RUE;SALVADOR ALLENDE;801
5767;2;RUE;BALZAC;803
5768;5;IMP;DES TIRAILLEURS SENEGALAIS;805
5769;2;ALL;PISSARRO;802
5770;149;RUE;BILLAUDEL;797
5771;50;AV;DES EYQUEMS;799
5772;130;AV;DU HAUT LEVEQUE;802
5773;2;CHE;DES FOINS;803
5774;3;RUE;DES OLYMPIADES;799
5775;60;CRS;PASTEUR;784
5776;2;SQ;DES BOSQUETS;799
5777;3;AV;DU MENHIR;802
5778;35;RUE;MARC SANGNIER;798
5779;10;RUE;RENE DUMONT;798
5780;30;AV;WINSTON CHURCHILL;799
5781;9001;CITE;MAURICE THOREZ;798
5782;22;RUE;BIGOT;784
5783;3;RUE;OSCAR ET JEAN AURIAC;797
5784;4;RUE;HUGLA;784
5785;1;RUE;ANTONIN ANTOUNE;802
5786;208;RTE;DE TOULOUSE;798
5787;163;RUE;ROUSTAING;801
5788;4;RUE;LEO FERRE;802
5789;40;RUE;DE LA ROUSSELLE;784
5790;45;RUE;DES MURIERS;798
5791;6;PL;PIERRE JACQUES DORMOY;797
5792;94;AV;SADI CARNOT;803
5793;8;RUE;MALBEC;797
5794;165;RUE;SAINTE CATHERINE;784
5795;62;AV;PHENIX HAUT BRION;802
5796;16;RUE;LENINE;798
5797;12;RUE;DES RESEDAS;802
5798;20;IMP;DE L EMAILLERIE;799
5799;222;RUE;CARLE VERNET;797
5800;17;RUE;PAUL LANGEVIN;799
5801;25;RUE;MILLIERE;784
5802;92;RUE;DE BEGLES;797
5803;96;RUE;DE BELFORT;784
5804;88;RUE;DES SABLIERES;797
5805;13;RUE;MAURIAC;803
5806;17;RUE;DU NOVICIAT;797
5807;23;CRS;DE LA MARNE;797
5808;39;RUE;PIERRE DE COUBERTIN;799
5809;15;AV;DE BELLE FRANCE;799
5810;9;ALL;DES TULIPES;802
5811;5;AV;DE CANDAU;802
5812;18;RUE;ARISTIDES DE SOUSA MENDES;802
5813;5;ALL;VIGNOLLES;797
5814;7;RUE;NERIGEAN;797
5815;64;CRS;DE L YSER;797
5816;90;CRS;DE L YSER;797
5817;23;RUE;LAMARTINE;803
5818;4;ALL;DES IRIS;803
5819;18;RUE;CLARE;797
5820;13;CRS;DU GENERAL DE GAULLE;800
5821;31;RUE;GASPARD PHILIPPE;797
5822;45;RUE;DE LA SOURCE;799
5823;8;ALL;ELSA TRIOLET;802
5824;137;RUE;SAINTE CATHERINE;784
5825;340;CRS;DE LA LIBERATION;801
5826;92;AV;JEAN JAURES;802
5827;13;AV;VINCENT AURIOL;799
5828;10;AV;DE LA CHATAIGNERAIE;802
5829;128;AV;DE LA SOMME;799
5830;1;RUE;VOLTAIRE;798
5831;3;RUE;HENRI DUNANT;802
5832;4;RUE;EMILE LALANNE;803
5833;8;RUE;DE LA ROUSSELLE;784
5834;14;CHE;BEL AIR;798
5835;1;RUE;DU GD RABIN JOSEPH COHEN;784
5836;1;IMP;ELVINA SIVAN;797
5837;17;RUE;NEUVE;784
5838;37;AV;DE LA GARE;807
5839;3;RUE;LAFITTE;801
5840;17;RUE;DES COTEAUX;799
5841;79;CRS;DE LA SOMME;797
5842;159;RUE;DE SUZON;801
5843;14;AV;DU MARECHAL LECLERC;799
5844;3;ALL;DES DAHLIAS;799
5845;137;AV;DOCTEUR NANCEL PENARD;802
5846;26;RUE;GAY;801
5847;20;RUE;BOURGES;801
5848;1;ALL;DU PUITS DE MARAN;798
5849;50;RUE;AMEDEE SAINT GERMAIN;797
5850;253;RUE;FREDERIC SEVENE;801
5851;18;RUE;DU PUITS DESCAZEAUX;784
5852;9001;RES;DOMAINE DE LA HE;803
5853;1;IMP;SOUBIRAN;784
5854;25;RUE;DUBLAN;797
5855;9001;RUE;DU CHATEAU D EAU;802
5856;365;AV;ARISTIDE BRIAND;799
5857;9001;RES;LANCELOT;801
5858;64;ALL;ARISTIDE BRIAND;804
5859;9001;RES;L HOST;800
5860;6;RUE;GINER DE LOS RIOS;797
5861;16;RUE;CALIXTE CAMELLE;801
5862;28;RUE;PAUL DOUMER;801
5863;4;CRS;BARBEY;797
5864;10;ALL;DE FRANCS;798
5865;9001;RES;SAINT JACQUES;800
5866;3;RUE;CADROIN;784
5867;16;RUE;ARTIGUEMALE;802
5868;9002;RES;LES TOURS DE NAUDET;800
5869;41;RUE;SOCRATE;802
5870;237;RUE;DU QUATORZE JUILLET;801
5871;10;RUE;SAUMENUDE;797
5872;199;AV;DES PYRENEES;803
5873;114;BD;ALBERT 1ER;797
5874;45;AV;COL PIERRE BOURGOIN;805
5875;4;ALL;DES JACINTHES;806
5876;4;RUE;JULIEN GRACQ;798
5877;8;RUE;DES CEPAGES;799
5878;2;CRS;ARISTIDE BRIAND;784
5879;54;RUE;DE LALANDE;784
5880;14;RUE;FOUNDIOUGNE;805
5881;118;AV;JEAN JAURES;802
5882;39;AV;MAL DE LATTRE DE TASSIGNY;803
5883;9001;RES;LA LISIERE DE GRADIGNAN;800
5884;17;RUE;DES AIRELLES;800
5885;29;RUE;PUYSEGUR;797
5886;30;RUE;CHARLES BOUBES;799
5887;19;AV;DU STADE;802
5888;1;RUE;DU DOCTEUR ROCAZ;784
5889;9;RUE;DANTON;801
5890;8;ALL;DES FOUGERES;799
5891;33;RUE;MARCEL SEMBAT;798
5892;90;RUE;DU JARD;799
5893;28;CRS;VICTOR HUGO;784
5894;29;RUE;GOUAIS LANOS;784
5895;6;RUE;DE LA CHENAIE;800
5896;29;AV;FRANCOIS MITTERRAND;799
5897;26;RUE;RENE GOBLET;801
5898;47;RUE;DE SAGET;797
5899;2;AV;RAYMOND POINCARE;799
5900;66;RUE;LAFITTE;801
5901;15;RUE;BLUMEREL;801
5902;37;RUE;DE LA FUSTERIE;784
5903;11;ALL;DES TULIPES;802
5904;4;ALL;ANDRE THURET;799
5905;290;RUE;D ORNANO;784
5906;9001;RUE;LOUIS DAVID;801
5907;82;BD;ALBERT 1ER;797
5908;9001;RES;CRESPY II;801
5909;116;RUE;DE BELFORT;784
5910;49;RUE;DU RELAIS;802
5911;739;CRS;DE LA LIBERATION;802
5912;12;RUE;BLUMEREL;801
5913;19;RUE;DU BOURDILLOT;799
5914;4;RUE;JEAN ZUBIETA;801
5915;61;AV;DE MAGUDAS;799
5916;10;RUE;DU LEVANT;803
5917;13;RUE;LEO DROUYN;784
5918;32;AV;MARC NOUAUX;807
5919;6;RUE;DES VIOLETTES;799
5920;558;RTE;DE TOULOUSE;803
5921;85;RUE;LEO SAIGNAT;784
5922;29;RUE;BRULATOUR;797
5923;63;RUE;DE LA ROUSSELLE;784
5924;179;RUE;SAINTE CATHERINE;784
5925;38;AV;VIEILLE TOUR;801
5926;13;RUE;PIERRE LOTI;797
5927;28;CRS;DE L ARGONNE;784
5928;17;RUE;HENRI IV;784
5929;76;RUE;DES MENUTS;784
5930;186;RUE;EMILE COMBES;784
5931;24;RUE;GOUAIS LANOS;784
5932;44;RUE;LABIRAT;784
5933;3;RUE;MARYSE BASTIE;799
5934;106;RUE;FERDINAND BUISSON;798
5935;2;RUE;PHILIPPE DESTRIBATS;803
5936;40;RUE;FONTENELLE;803
5937;2;RUE;BUHAN;784
5938;10;AV;DANIELLE MITTERRAND;798
5939;5;RUE;DU LEVANT;803
5940;20;ALL;DU HAUT VIGNEAU;800
5941;63;RUE;DU COMMANDANT ARNOULD;784
5942;19;RUE;DUFFOUR DUBERGIER;784
5943;97;RUE;MATHIEU;784
5944;120;AV;DE LA LIBERATION;799
5945;4;RUE;DU PROFESSEUR VILLEMIN;800
5946;17;RUE;DES VIGNOBLES;799
5947;44;RUE;JOSEPH ABRIA;784
5948;8;RUE;MONADEY;797
5949;20;RUE;DES VIOLETTES;799
5950;3;RUE;ALEXANDER FLEMING;805
5951;26;RTE;DE TOULOUSE;797
5952;4;CHE;DE LA LANDETTE;800
5953;5;RUE;FENELON;801
5954;2;RUE;DU PROFESSEUR VILLEMIN;800
5955;9001;RES;LA COUR CARREE;802
5956;38;RUE;ARMAND LEROI;801
5957;4;RUE;JANE GOODALL;798
5958;2;RUE;CLAUDE KOGAN;799
5959;4;SQ;DES BOSQUETS;799
5960;8;RUE;SAINT JAMES;784
5961;5;ALL;PHILIPPE DE CHAMPAIGNE;799
5962;48;;MISSION HAUT BRION;801
5963;10;AV;DU PONTET;802
5964;97;CRS;DE L YSER;797
5965;27;RUE;ST VINCENT DE PAUL;797
5966;131;BD;PDT FR ROOSEVELT;801
5967;9;QUAI;DE LA MONNAIE;797
5968;54;CRS;PASTEUR;784
5969;26;RUE;BERGERET;784
5970;23;CRS;PASTEUR;784
5971;91;RUE;DU TONDU;784
5972;7;RUE;DES VIGNOBLES;799
5973;14;RUE;DES VIOLETTES;799
5974;9001;RES;LES TERRASSES DE TALENCE;801
5975;28;RUE;GUILLAUME LEBLANC;784
5976;2;RUE;DE CHARLIN;799
5977;2;IMP;ARCHAMBAUD;801
5978;46;RUE;DU MIRAIL;784
5979;1;RUE;DES VIGNOBLES;799
5980;62;CITE;DESPUJOLS;784
5981;43;RUE;PAUL LOUIS LANDE;784
5982;28;RUE;DU RELAIS;802
5983;16;RUE;DU RELAIS;802
5984;6;RUE;JEAN ZUBIETA;801
5985;;RUE;DES BATELEURS;805
5986;127;AV;ARISTIDE BRIAND;799
5987;2;PL;ANDRE MEUNIER DIT MUREINE;797
5988;79;RUE;DE TAUZIA;797
5989;10;ALL;LEON BOURGEOIS;804
5990;167;RUE;MOUNEYRA;784
5991;28;IMP;POITEVINE;784
5992;6;RUE;MOULINIE;784
5993;43;RUE;DU SERPORAT;797
5994;37;RUE;DES AYRES;784
5995;86;RUE;MATHIEU;784
5996;14;RUE;RICHARD WAGNER;799
5997;6;ALL;CHATEAU DU BOURGAILH;802
5998;140;RUE;PAUL DOUMER;799
5999;174;CRS;DE L YSER;797
6000;2;RUE;GUTENBERG;798
6001;20;RUE;DES CEPAGES;799
6002;16;RUE;BERTHELOT;798
6003;79;RUE;DES AYRES;784
6004;38;RUE;DES AYRES;784
6005;136;RUE;LECOCQ;784
6006;71;CRS;PASTEUR;784
6007;39;RUE;AUSONE;784
6008;209;CRS;DE L YSER;797
6009;10;RUE;DUMONTEIL;784
6010;5;ALL;ARISTIDE BRIAND;804
6011;197;BD;PDT FRANKLIN ROOSEVELT;797
6012;2;ALL;VERIGNAC;800
6013;1;RUE;CARNOT;801
6014;60;RUE;DE MADRID;784
6015;179;RTE;DE CANEJAN;800
6016;127;RUE;LOUIS ROCHEMOND;798
6017;208;CRS;DE LA MARNE;797
6018;24;RUE;HECTOR BERLIOZ;798
6019;8;ALL;GEORGES DUMOULIN;799
6020;42;RUE;BERGERET;784
6021;144;CRS;DE LA MARNE;797
6022;212;ALL;ALBERT SCHWEITZER;804
6023;8;ALL;DES TERRES NEUVES;798
6024;125;AV;DES EYQUEMS;799
6025;20;RUE;DU TONDU;784
6026;2;ALL;DES IRIS;803
6027;145;RUE;SAINTE CATHERINE;784
6028;210;CRS;DE LA MARNE;797
6029;32;RUE;DU GENERAL CREMER;798
6030;126;RUE;DUBOURDIEU;797
6031;16;RUE;HENRI SAUGUET;799
6032;1;ALL;DES CONVIVIALES;799
6033;111;RUE;PAUL DOUMER;799
6034;332;CRS;DE LA LIBERATION;801
6035;25;RUE;DES AS;802
6036;12;RUE;SAINT ELOI;784
6037;31;RUE;BREMONTIER;797
6038;134;CRS;DE L YSER;797
6039;46;CRS;ARISTIDE BRIAND;784
6040;10;RUE;VAUQUELIN;797
6041;8;RUE;DONISSAN;784
6042;1;ALL;JOSEPH WRESINSKI;798
6043;61;RUE;BOURBAKI;801
6044;32;RUE;DES BOUVIERS;797
6045;4;RUE;DES FRERES ROUYERE;802
6046;11;RUE;JULIEN GRACQ;798
6047;265;RUE;SAINTE CATHERINE;784
6048;46;RES;LE HAMEAU PIERRE FABRE;808
6049;10;RUE;MONTESQUIEU;809
6050;24;AV;REGNAULD;810
6051;14;RUE;ANDRE MALRAUX;811
6052;267;RUE;TRUCHON;812
6053;2;RUE;GUSTAVE LOUDE;813
6054;51;ALL;DE CAZAUX;814
6055;15;RUE;DU DOC SCHWEITZER;815
6056;4;RUE;DES CHENES;816
6057;14;ALL;DOC FERNAND LALESQUE;810
6058;6;RTE;DE LA GARONNE;817
6059;230;BD;DE LA REPUBLIQUE;818
6060;6;AV;DU PARC;810
6061;29;RUE;GASTON DEFERRE;815
6062;13;RUE;ARISTIDE BRIAND;815
6063;73;ALL;JEAN GIONO;819
6064;20;RUE;HIPPOLYTE GOURDON;820
6065;51;RUE;MAURICE UTRILLO;821
6066;247;BD;DE LA COTE D'ARGENT;810
6067;28;ALL;DE BOURDETTE;822
6068;18;ALL;DES GRIVES;816
6069;25;RUE;DE NUITS;819
6070;106;AV;DE LA VIGNE CAP FERRET;823
6071;5;RUE;RENE DAURIAC;824
6072;28;AV;GAMBETTA;810
6073;6101;;LE BOURG NORD;825
6074;3;ALL;MAURICE LAFON;809
6075;61;AV;DES COLONIES;818
6076;175;BD;DE LA PLAGE;810
6077;9;ALL;DU COTTAGE;823
6078;9;CRS;LAMARQUE DE PLAISANCE;810
6079;5000;PARC;DE LA VERRERIE;826
6080;20;;CHATEAU DE SALLES;827
6081;5;RUE;EUGENE DELACROIX;815
6082;3;PL;ALEXANDER FLEMING;810
6083;12;RUE;DES DUBROCS;810
6084;9055;AV;DE LA VIGNE CAP FERRET;823
6085;67;AV;DES TROIS LIEUES;828
6086;57;RUE;DUCHENNE;810
6087;50;BD;DE LA PLAGE;818
6088;15;RUE;DES GOELANDS CAP FERRET;823
6089;18;RUE;DES FRAISIERS;829
6090;236;AV;THIERS;819
6091;20;RUE;DE L AIGUILLON;813
6092;2;PL;LOUIS DAVID;818
6093;12;RUE;PIERRE PAUILHAC;830
6094;9000;RES;SAINT HILAIRE;831
6095;72;AV;AUSTIN CONTE;811
6096;9000;;RESIDENCE VOLUTIS;832
6097;24;RUE;MONTMEJEAN;819
6098;57;AV;DE TECHENEY;821
6099;21;IMP;DU COMMANDANT COUSTEAU;820
6100;3;CRS;MAL DE LATTRE DE TASSIGNY;833
6101;13;AV;DES HUTTIERS;813
6102;50;AV;RENE CASSAGNE;815
6103;24;RUE;RACINE;811
6104;79;BD;DE LA PLAGE;810
6105;60;RUE;MAURICE UTRILLO;821
6106;17;RUE;ST ELME;810
6107;2;RUE;HELENE BOUCHER;833
6108;15;RUE;HIPPOLYTE GOURDON;820
6109;41;RUE;DES FLANDRES;818
6110;47;AV;AUSTIN CONTE;811
6111;46;AV;DE LA MAIRIE;834
6112;9002;;LE LAPIN;835
6113;75;BD;DE L OCEAN;810
6114;15;RUE;JEHENNE;810
6115;37;AV;GENERAL DE GAULLE;810
6116;23;ALL;DE LA NEYRA;814
6117;9;ALL;JEAN BALDE;810
6118;9001;RES;ALIENOR D AQUITAINE;820
6119;9001;RUE;DES LILAS;836
6120;59;BD;DE L AERIUM;830
6121;41;AV;EST CAP FERRET;823
6122;2;LOT;LES ALLEES FORESTIERES;834
6123;24;RUE;GEORGES JEROME DURET;820
6124;4;RUE;ARMAND DANEY;814
6125;52;AV;THIERS;819
6126;4;RUE;PIERRE CURIE;815
6127;4;ALL;GABRIEL FAURE;809
6128;9001;RUE;DES GRAVIERES;820
6129;1;AV;DU PORT;830
6130;33;BD;MARECHAL LECLERC;810
6131;3;CHE;DE L ESTEY;837
6132;17;IMP;DU CANELON;830
6133;30;RUE;ARISTIDE BRIAND;815
6134;9002;RUE;VICTOR HAMM;838
6135;11;RUE;DU ONZE NOVEMBRE 1918;815
6136;;;LE BOURG;839
6137;9;RUE;DU HUIT MAI 1945;815
6138;22;RUE;PASTEUR;840
6139;34;AV;DE LAMARTINE;810
6140;54;BD;DE LA PLAGE;818
6141;9001;RES;LA BACHELLERIE;820
6142;1;;CHATEAU DE SALLES;827
6143;3;RUE;HENRY MATISSE;816
6144;17;AV;NOTRE DAME DES PASSES;810
6145;5;RUE;DU COMMANDANT COUSTEAU;820
6146;3;RUE;DE L'ARBRE D'OR;838
6147;35;CHE;DU PETIT MAITRE;841
6148;27;CITE;LE PARADIS;830
6149;35;RTE;DE LA CARASSE;834
6150;2;RUE;DES PROMENADES;812
6151;9004;RUE;JEAN ZAY;820
6152;54;CRS;DE VERDUN;814
6153;4;RUE;PAUL GROS;816
6154;75;BD;DE LA PLAGE;810
6155;135;RUE;GEORGES CLEMENCEAU;809
6156;19;RUE;DES PLAINES;824
6157;17;RUE;DU CHATEAU;827
6158;34;HAM;DE LA CLAIRIERE;840
6159;8;AV;MAL DE LATTRE DE TASSIGNY;814
6160;141;RUE;AIME BROUSTAUT;814
6161;1;RUE;ARMAND DANEY;814
6162;156;;BELLEGARDE;831
6163;9001;RUE;DES TILLEULS;824
6164;23;AV;DE LA REPUBLIQUE;842
6165;19;;LE CLOS DES VIGNES;843
6166;17;RUE;DU PORT;813
6167;19;RUE;DE CASTOR;844
6168;206;BD;DE LA PLAGE;810
6169;15;ALL;LAMARTINE;818
6170;2;RUE;LAFAYETTE;845
6171;32;RUE;DU PORT;824
6172;6;AV;DE BORDEAUX;818
6173;149;AV;DE LA LIBERATION;809
6174;66;AV;DE BORDEAUX;818
6175;12;AV;DU GEN DE GAULLE;846
6176;26;AV;DES ROUGES GORGES;830
6177;11;RUE;HAUTEBELLE;830
6178;47;BD;CHANZY;810
6179;43;RUE;DU DOCTEUR BEZIAN;814
6180;9000;CHE;DES PLATEAUX;816
6181;12;AV;DE PLAISANCE;847
6182;46;RUE;TRANCHERE;819
6183;159;RUE;LAROCHE;812
6184;1;RUE;THIERS;838
6185;7;RUE;DU GENERAL DE GAULLE;816
6186;101;AV;DE LA GARONNE;836
6187;8;RUE;GUSTAVE HAMEAU;810
6188;2;RUE;CAMILLE DIGNAC;814
6189;3;AV;GAMBETTA;810
6190;20;IMP;DE MOUTCHALETTE;830
6191;13;IMP;DU COMMANDANT COUSTEAU;820
6192;15;RES;LE HAMEAU PIERRE FABRE;808
6193;59;BD;DE LA PLAGE CAP FERRET;823
6194;21;RTE;DU BOURDIEU;848
6195;13;CRS;DU MAL FOCH;849
6196;9012;AV;DU SEMAPHORE CAP FERRET;823
6197;15;RUE;DANIEL FOURNIER;850
6198;46;RUE;DU GEN DE GAULLE;830
6199;44;AV;DE LA COTE D ARGENT;824
6200;28;AV;DE BRANNE;851
6201;9057;HAM;DE BOURBON;816
6202;20;RUE;PASTEUR;840
6203;8;RUE;TAFFARD;810
6204;40;AV;DES PYRENEES;844
6205;372;AV;THIERS;819
6206;10;RUE;FEAUGAS;819
6207;13;RUE;DU HUIT MAI 1945;815
6208;7;RUE;DES ROSSIGNOLS CAP FERRET;823
6209;103;;LES JARDINS DE LA PALMERAI;832
6210;4;RUE;BERNARD PALISSY;815
6211;125;;CHATEAU DE SALLES;827
6212;8;ALL;BESNARD;850
6213;12;RUE;CLOS DU PRE;834
6214;2;PL;DU ONZE NOVEMBRE;852
6215;3;RUE;DES SOEURS;845
6216;6;AV;LEO LAGRANGE;832
6217;171;RUE;DE L ORMEAU;812
6218;4;ALL;DES MIMOSAS;833
6219;14;RUE;SAINT ANDRE;824
6220;8;RUE;ANDRE LAMANDE;819
6221;1;ALL;MAURICE LAFON;809
6222;1;RUE;MOLIERE;810
6223;9002;RUE;DES TILLEULS;824
6224;163;ALL;DE HAURAT;814
6225;1;RUE;PAUL VERLAINE;815
6226;11;BD;DE LA REPUBLIQUE;818
6227;43;AV;GENERAL DE GAULLE;810
6228;2;RUE;DES CISTES;813
6229;19;RUE;ALFRED DEJEAN;810
6230;7;RUE;DU PORT;814
6231;58;AV;DE LA REPUBLIQUE;852
6232;5;AV;LOUIS LAMOTHE;818
6233;23;RUE;LIEUTENANT ROUCH;853
6234;16;RUE;CLEMENT RAMOND;813
6235;158;AV;DU GEN DE GAULLE;812
6236;1;RUE;DE LA PECHERIE;810
6237;40;RUE;BRUNEREAU;815
6238;25;RUE;FEAUGAS;819
6239;219;BD;DE LA PLAGE;810
6240;4;PL;DES MARQUISES;810
6241;8;RUE;CLOS DU PRE;834
6242;1;RUE;EUGENE DELACROIX;815
6243;76;RUE;DE LA DAUGE;850
6244;9009;RES;LA BERGERIE;811
6245;119;CHE;DE SAUCETTE;833
6246;80;RTE;DE SALIGNAC;850
6247;8;AV;DE LIGNAN;831
6248;5;RUE;EDGARD DEGAS;816
6249;55;RTE;DE BOURG;850
6250;61;RUE;DE LA DAUGE;850
6251;112;AV;DE MEYRAN;814
6252;5;;GRAND MAYNE;843
6253;1672;AV;DU GEN DE GAULLE;812
6254;55;CRS;HERICART DE THURY;810
6255;30;RUE;GEORGES MERAN;810
6256;19;RUE;DU ONZE NOVEMBRE 1918;815
6257;68;CRS;VICTOR HUGO;815
6258;52;BD;DE L OCEAN;810
6259;2;PL;DE LA SOUYS;816
6260;12;CRS;DU GENERAL LECLERC;832
6261;16;AV;ST DOMINIQUE;810
6262;3;RUE;DU MAL JOFFRE;813
6263;54;RUE;GABRIEL DEDIEU;820
6264;418;BD;DE LA PLAGE;810
6265;80;RUE;DE RAMBAUD;833
6266;6;RUE;HIPPOLYTE GOURDON;820
6267;75;CRS;LE ROUZIC;819
6268;51;ALL;CLAUDE DEBUSSY;814
6269;2;RUE;GAMBETTA;814
6270;14;RUE;FRANCIS LANINE;810
6271;47;AV;GAMBETTA;810
6272;9001;AV;DU PDT SALVADOR ALLENDE;820
6273;1;RUE;DU MANOIR;820
6274;38;RUE;DE BOULANGE;824
6275;2;RUE;BERTHELOT;834
6276;72;CRS;LAMARQUE DE PLAISANCE;810
6277;46;BD;DE LA COTE D ARGENT;814
6278;3;RUE;VICTOR HUGO;813
6279;2;RUE;EUGENE DELACROIX;830
6280;19;AV;DE LA COTE D ARGENT;854
6281;18;AV;DE CESAREE;814
6282;6;;LES JARDINS DE FARGUES;831
6283;10;AV;LOUIS GAUME PYLA;855
6284;60;RUE;DE NUITS;819
6285;27;RUE;PILLE BOURSE;820
6286;1;AV;OUEST CAP FERRET;823
6287;8;RUE;DU CIRES;830
6288;295;RTE;DE SAINT ROMAIN;850
6289;8;RUE;DU PORT OSTREICOLE;830
6290;14;RUE;L HERMITAGE STE CATHERINE;820
6291;104;BD;DE LA PLAGE;810
6292;94;CRS;DESBIEY;810
6293;78;AV;DE MEYRAN;814
6294;1;RUE;DUBESSAN;819
6295;9;RTE;DE BORDEAUX;838
6296;9;RUE;CAMILLE PISSARO;830
6297;2;RUE;DES CORMORANS CAP FERRET;823
6298;20;AV;DE TAUSSAT;818
6299;13;PL;DE L'AIRIAL;856
6300;41;CHE;DE L EGLISE;857
6301;38;QUAI;DU CAP ALLEGRE;810
6302;4;RUE;AUGUSTE BOLLEE;845
6303;1;RUE;CAMILLE PELLETAN;815
6304;11;RUE;BEAUMARCHAIS;815
6305;12;ALL;BOUILLAUD;810
6306;28;RUE;DU PARC DES SPORTS;840
6307;24;RUE;DE LA BENAUGE;819
6308;50;BD;DE LA PLAGE;810
6309;9;RUE;SULLY MELENDES;810
6310;3;ALL;MAURICE UTRILLO;830
6311;9002;RTE;DE BLAGON;842
6312;27;AV;DU CHATEAU;858
6313;5;;LACROIX;828
6314;58;RUE;GUYNEMER CAZAUX;813
6315;13;RUE;DU CAPITAINE FERRAND;819
6316;21;ALL;EDOUARD GAFFET;810
6317;21;RUE;DU ONZE NOVEMBRE 1918;815
6318;60;CRS;DE VERDUN;814
6319;12;AV;STE MARIE;810
6320;;IMP;DE BISSERIE;813
6321;2;ALL;MAURICE LAFON;809
6322;1;RUE;DES POILUS;813
6323;1;AV;DE LA GARONNE;816
6324;28;RUE;ARISTIDE BRIAND;815
6325;37;CRS;DE LA REPUBLIQUE;814
6326;4;RUE;MARTIAL GARNUNG;824
6327;79;AV;DE LA REPUBLIQUE;859
6328;13;AV;DE LA LIBERATION;842
6329;9;RUE;RICHELIEU;816
6330;7;AV;THIERS;819
6331;2;RUE;PIERRE BENOIT;815
6332;10;ALL;DES MIMOSAS;852
6333;66;CRS;DE VERDUN;814
6334;17;AV;DES TOURTERELLES;830
6335;5;AV;DU GENERAL DE GAULLE;843
6336;20;AV;DU PDT SALVADOR ALLENDE;820
6337;3;RUE;DES HELIANTHEMES;813
6338;5;ALL;DU BOIS D'ARMAND;830
6339;21;RUE;EDOUARD HERRIOT;820
6340;40;RUE;PROMIS;819
6341;64;CRS;HERICART DE THURY;810
6342;165;RUE;DE L ORMEAU;812
6343;33;RUE;DE LA LIBERTE;814
6344;7;RUE;DU QUATORZE JUILLET;830
6345;1;RUE;JACQUES THIBAULT;820
6346;9001;ALL;DES TILLEULS;810
6347;11;RUE;CAMILLE PELLETAN;815
6348;28;RUE;ANDRE MALRAUX;811
6349;25;RUE;AUGUSTE BOLLEE;845
6350;20;RUE;RENE DESCARTES;815
6351;40;RUE;DES FRENES;812
6352;29;RUE;MICHEL LABARTHE;813
6353;10;RES;DU PAS DE MADAME;838
6354;135;CRS;LAMARQUE DE PLAISANCE;810
6355;11;AV;DE LA GARONNE;816
6356;615;;RUAUT;860
6357;2;ALL;ELSA TRIOLET;815
6358;8;CITE;FEAUGAS;819
6359;1;RUE;DE BOURDIEU;828
6360;1;RUE;JEAN ZAY;815
6361;1;ALL;F. GOYA;816
6362;20;AV;DES TOURTERELLES;830
6363;12;RTE;DE FLAUJACQ;861
6364;22;ALL;DE BOURDETTE;822
6365;2;ALL;DE BOURDETTE;822
6366;9000;ALL;MARIE DUFAURE CAZAUX;813
6367;30;RUE;MICHEL LABARTHE;813
6368;24;BD;DE L OCEAN;810
6369;13;RUE;EDOUARD ET JACQUES BEYNEL;824
6370;5004;;LES JARDINS DE LA PALMERAI;832
6371;7;AV;PIERRE PONS;818
6372;8;RUE;MANCILLIA;813
6373;8;AV;STE MARIE;810
6374;26;RUE;ANDRE MALRAUX;811
6375;1270;AV;GUSTAVE EIFFEL;813
6376;17;PL;AUBERNY;820
6377;481;;LE MAS;862
6378;89;RUE;JEAN JACQUES ROUSSEAU;863
6379;22;RUE;ROUGET DE L ISLE;864
6380;14;AV;JEAN BOUSSARD;865
6381;55;RUE;CLEMENT THOMAS;863
